timestamps,TP9,AF7,AF8,TP10,Right AUX
1586465140.843,75.684,215.332,-186.523,60.059,0.000
1586465140.847,-93.262,-70.801,-346.191,-55.176,0.000
1586465140.851,-67.871,-270.508,-389.160,-9.766,0.000
1586465140.855,111.816,-66.895,-268.555,116.211,0.000
1586465140.859,127.930,237.305,-93.750,102.051,0.000
1586465140.863,-39.062,76.172,-273.926,-62.012,0.000
1586465140.867,-71.777,-373.535,-482.910,-81.543,0.000
1586465140.871,75.195,-470.703,-443.359,70.801,0.000
1586465140.875,122.070,-166.016,-211.426,104.004,0.000
1586465140.878,-30.762,103.516,-234.863,-45.898,0.000
1586465140.882,-106.445,-258.301,-422.852,-103.027,0.000
1586465140.886,5.371,-319.336,-265.137,18.555,0.000
1586465140.890,138.184,400.391,37.598,103.516,0.000
1586465140.894,51.758,258.789,-206.055,-1.465,0.000
1586465140.898,-124.023,-520.020,-537.109,-95.703,0.000
1586465140.902,-67.383,-482.422,-335.938,-10.742,0.000
1586465140.906,115.234,397.949,42.969,89.844,0.000
1586465140.910,63.477,536.621,-32.227,45.410,0.000
1586465140.914,-130.859,-376.465,-499.512,-91.309,0.000
1586465140.918,-98.145,-941.895,-652.344,-67.383,0.000
1586465140.921,62.500,-40.039,-97.656,49.316,0.000
1586465140.925,94.238,543.457,25.391,42.480,0.000
1586465140.929,-88.379,-285.156,-457.031,-62.500,0.000
1586465140.933,-161.133,-539.062,-433.594,-101.562,0.000
1586465140.937,37.109,317.871,-53.223,12.207,0.000
1586465140.941,139.160,668.945,54.199,89.355,0.000
1586465140.945,-40.527,-181.641,-372.070,-28.809,0.000
1586465140.949,-161.621,-463.379,-465.332,-125.488,0.000
1586465140.953,-32.227,22.949,-237.793,-16.602,0.000
1586465140.957,112.793,426.758,-31.250,96.191,0.000
1586465140.961,18.555,-146.484,-413.574,34.668,0.000
1586465140.964,-160.156,-635.742,-557.129,-95.215,0.000
1586465140.968,-100.586,39.062,-204.102,-51.270,0.000
1586465140.972,60.547,543.457,1.953,97.168,0.000
1586465140.976,66.895,-229.004,-406.250,61.035,0.000
1586465140.980,-112.793,-613.770,-519.043,-89.355,0.000
