timestamps,TP9,AF7,AF8,TP10,Right AUX
1587071728.347,-122.559,-773.438,-28.809,-101.074,0.000
1587071728.351,-22.949,-905.762,2.930,87.402,0.000
1587071728.355,57.617,-242.188,41.016,218.262,0.000
1587071728.359,-15.625,397.949,20.508,75.684,0.000
1587071728.362,-100.098,-143.066,-30.273,-121.094,0.000
1587071728.366,-64.453,-615.234,0.488,-7.812,0.000
1587071728.370,-12.207,221.680,53.223,186.035,0.000
1587071728.374,-39.062,669.434,27.832,112.305,0.000
1587071728.378,-125.977,-55.176,-2.441,-108.398,0.000
1587071728.382,-121.094,-663.574,26.367,-75.195,0.000
1587071728.386,-14.648,-289.551,62.988,153.320,0.000
1587071728.390,11.230,178.223,62.500,145.020,0.000
1587071728.394,-83.496,-295.410,67.383,-78.613,0.000
1587071728.398,-110.352,-772.949,127.930,-113.770,0.000
1587071728.402,6.348,-92.773,173.828,104.492,0.000
1587071728.405,56.641,437.500,125.977,197.754,0.000
1587071728.409,-35.156,-177.734,37.598,16.602,0.000
1587071728.413,-98.145,-928.223,13.672,-123.535,0.000
1587071728.417,-41.992,-339.355,64.941,9.766,0.000
1587071728.421,47.363,381.836,51.758,165.527,0.000
1587071728.425,9.277,-51.758,-14.648,45.410,0.000
1587071728.429,-92.773,-593.750,-27.832,-129.395,0.000
1587071728.433,-60.547,-675.781,-7.324,-6.348,0.000
1587071728.437,39.551,-212.891,11.230,175.781,0.000
1587071728.441,39.551,-316.406,-9.766,132.324,0.000
1587071728.445,-82.031,-789.062,-24.902,-90.332,0.000
1587071728.448,-86.426,-374.512,-5.371,-86.914,0.000
1587071728.452,49.316,106.934,27.832,167.480,0.000
1587071728.456,81.055,238.281,29.785,184.082,0.000
1587071728.460,-50.781,113.281,-4.395,-41.992,0.000
1587071728.464,-105.469,-413.086,-30.762,-124.512,0.000
1587071728.468,2.441,-400.391,-15.625,51.758,0.000
1587071728.472,76.660,170.410,-9.766,157.715,0.000
1587071728.476,-25.391,238.770,-39.551,-4.883,0.000
1587071728.480,-125.000,-442.871,-56.641,-121.094,0.000
1587071728.484,-42.480,-800.293,-32.715,48.340,0.000
1587071728.487,62.500,-687.012,-30.762,214.844,0.000
1587071728.491,-7.324,-31.250,-37.109,89.844,0.000
1587071728.495,-104.492,-128.906,-44.434,-109.863,0.000
