timestamps,TP9,AF7,AF8,TP10,Right AUX
1587066772.690,-17.578,47.852,-31.738,-28.320,0.000
1587066772.694,-43.457,-454.102,-343.262,-50.781,0.000
1587066772.698,-43.945,-314.941,-241.699,-39.062,0.000
1587066772.702,-20.020,217.773,112.793,-24.902,0.000
1587066772.706,-11.230,-356.934,-268.066,-10.742,0.000
1587066772.710,-51.270,-624.512,-327.637,-33.203,0.000
1587066772.714,-56.641,53.711,65.918,-52.734,0.000
1587066772.718,-16.113,271.484,136.230,-23.926,0.000
1587066772.721,-12.695,137.695,83.496,-8.789,0.000
1587066772.725,-42.480,123.535,63.477,-32.715,0.000
1587066772.729,-49.316,148.438,53.223,-48.828,0.000
1587066772.733,-32.715,159.668,69.336,-41.016,0.000
1587066772.737,-20.996,24.414,54.688,-31.738,0.000
1587066772.741,-45.898,-204.590,-115.723,-46.387,0.000
1587066772.745,-74.707,-316.895,-296.875,-55.176,0.000
1587066772.749,-43.945,-310.547,-268.555,-26.855,0.000
1587066772.753,-9.766,-532.227,-286.621,0.488,0.000
1587066772.757,-49.805,-4.395,4.395,-30.762,0.000
1587066772.760,-72.754,300.781,125.977,-44.434,0.000
1587066772.764,-45.410,-55.664,-72.266,-30.762,0.000
1587066772.768,-28.809,220.215,84.473,-36.133,0.000
1587066772.772,-51.270,483.887,172.363,-50.781,0.000
1587066772.776,-77.637,153.320,32.715,-66.895,0.000
1587066772.780,-59.082,-227.051,-232.422,-59.082,0.000
1587066772.784,-18.066,8.789,-14.160,-34.180,0.000
1587066772.788,-4.883,79.102,60.547,-29.297,0.000
1587066772.792,-49.316,-213.379,-206.543,-43.945,0.000
1587066772.796,-57.129,-646.484,-447.266,-33.691,0.000
1587066772.800,-35.645,-351.074,-159.180,-31.250,0.000
1587066772.803,-39.062,415.039,196.289,-38.574,0.000
1587066772.807,-49.805,307.129,53.223,-53.223,0.000
1587066772.811,-58.105,-174.316,-186.035,-63.477,0.000
1587066772.815,-49.316,40.527,-13.184,-60.059,0.000
1587066772.819,-17.578,495.117,208.496,-32.227,0.000
1587066772.823,-19.531,173.340,-50.781,-13.672,0.000
1587066772.827,-55.664,-250.488,-267.578,-48.828,0.000
1587066772.831,-58.105,-22.949,-109.863,-72.266,0.000
1587066772.835,-21.973,83.984,29.785,-35.645,0.000
1587066772.839,-21.973,-153.809,-68.848,-20.996,0.000
1587066772.843,-52.734,-744.629,-395.508,-40.039,0.000
1587066772.846,-61.523,-481.934,-309.570,-53.711,0.000
1587066772.850,-27.832,212.402,69.336,-30.762,0.000
1587066772.854,-15.137,150.879,38.086,-15.625,0.000
1587066772.858,-44.922,-71.289,-68.848,-34.668,0.000
1587066772.862,-50.293,19.531,14.648,-57.129,0.000
1587066772.866,-10.742,268.066,121.582,-26.367,0.000
1587066772.870,21.973,151.367,-10.742,5.371,0.000
1587066772.874,-16.113,19.531,-11.230,-18.066,0.000
1587066772.878,-60.547,33.203,35.156,-44.434,0.000
1587066772.882,-37.109,-78.613,-126.953,-42.480,0.000
1587066772.885,12.695,-348.633,-220.215,11.719,0.000
1587066772.889,-2.930,-285.645,-203.125,3.906,0.000
1587066772.893,-67.871,95.703,29.297,-67.383,0.000
1587066772.897,-62.500,100.098,50.293,-65.430,0.000
1587066772.901,-12.695,88.867,20.508,-29.297,0.000
1587066772.905,-17.090,396.973,146.973,-20.996,0.000
1587066772.909,-54.688,215.820,40.527,-34.180,0.000
1587066772.913,-46.875,-240.234,-189.453,-34.668,0.000
1587066772.917,-14.648,-86.426,-101.562,-13.672,0.000
1587066772.921,-15.625,334.961,160.645,-13.184,0.000
1587066772.925,-39.062,189.941,63.477,-39.062,0.000
1587066772.928,-51.758,-471.191,-356.934,-43.457,0.000
1587066772.932,-41.016,-607.910,-289.551,-29.785,0.000
1587066772.936,-34.668,199.219,176.758,-34.180,0.000
