timestamps,TP9,AF7,AF8,TP10,Right AUX
1587070665.055,20.996,369.629,322.754,80.566,0.000
1587070665.059,60.547,520.020,533.691,145.508,0.000
1587070665.063,-7.324,-225.098,-215.820,-115.723,0.000
1587070665.067,-76.660,-553.711,-613.281,-239.258,0.000
1587070665.071,-20.996,30.762,-43.945,-1.953,0.000
1587070665.075,52.246,625.488,585.938,165.527,0.000
1587070665.079,6.836,-62.500,-14.648,-21.484,0.000
1587070665.083,-79.590,-800.781,-783.203,-245.605,0.000
1587070665.087,-59.082,-46.875,-125.000,-100.586,0.000
1587070665.091,31.250,581.543,554.688,151.367,0.000
1587070665.095,22.461,211.914,242.676,45.410,0.000
1587070665.098,-71.289,-355.469,-394.531,-226.562,0.000
1587070665.102,-67.871,-357.422,-447.266,-163.574,0.000
1587070665.106,34.668,49.805,75.195,117.188,0.000
1587070665.110,51.758,-91.309,29.785,106.934,0.000
1587070665.114,-55.664,-419.922,-389.648,-187.988,0.000
1587070665.118,-91.797,-33.203,-145.996,-230.469,0.000
1587070665.122,15.625,284.180,250.488,62.012,0.000
1587070665.126,69.336,237.793,335.938,149.902,0.000
1587070665.130,-17.090,177.246,174.805,-117.188,0.000
1587070665.134,-68.359,-55.664,-187.500,-257.812,0.000
1587070665.137,0.488,-110.840,-149.414,-28.809,0.000
1587070665.141,74.707,188.477,284.180,155.273,0.000
1587070665.145,27.832,378.906,375.977,-37.109,0.000
1587070665.149,-76.660,-101.074,-222.168,-275.879,0.000
1587070665.153,-37.598,-727.051,-716.797,-101.562,0.000
1587070665.157,56.641,-759.277,-532.227,177.246,0.000
1587070665.161,16.602,16.113,127.930,43.945,0.000
1587070665.165,-79.102,-85.449,-148.926,-233.887,0.000
1587070665.169,-60.547,-794.434,-762.207,-156.250,0.000
1587070665.173,33.203,-739.746,-530.273,126.953,0.000
1587070665.177,17.578,326.172,409.668,105.469,0.000
1587070665.180,-80.566,380.859,284.180,-179.199,0.000
1587070665.184,-113.281,-654.785,-688.965,-227.539,0.000
1587070665.188,-29.297,-234.375,-221.680,34.180,0.000
1587070665.192,25.879,832.031,787.598,150.391,0.000
1587070665.196,-41.016,520.508,453.125,-86.426,0.000
1587070665.200,-89.355,-684.082,-713.867,-235.352,0.000
1587070665.204,-42.480,-533.203,-550.781,-24.902,0.000
1587070665.208,21.973,744.629,689.941,155.273,0.000
1587070665.212,-10.254,621.582,570.801,-8.301,0.000
1587070665.216,-105.469,-474.121,-496.582,-269.531,0.000
1587070665.220,-79.590,-300.293,-357.910,-145.508,0.000
1587070665.223,16.602,410.645,391.602,133.789,0.000
1587070665.227,17.578,185.547,231.934,68.848,0.000
1587070665.231,-72.754,-285.645,-322.266,-205.566,0.000
1587070665.235,-94.238,-193.359,-289.062,-188.477,0.000
1587070665.239,-9.277,433.105,388.672,95.703,0.000
1587070665.243,23.926,542.480,579.102,141.602,0.000
1587070665.247,-56.641,-198.730,-149.414,-131.836,0.000
1587070665.251,-107.910,-517.090,-547.852,-235.840,0.000
1587070665.255,-47.852,206.055,116.699,9.766,0.000
1587070665.259,27.832,113.281,196.289,173.828,0.000
1587070665.262,-7.324,-653.809,-479.004,-27.344,0.000
1587070665.266,-102.051,-368.164,-420.898,-228.027,0.000
1587070665.270,-76.172,73.242,-9.277,-70.801,0.000
1587070665.274,4.395,483.398,525.391,137.207,0.000
1587070665.278,-30.762,518.066,552.246,-2.930,0.000
1587070665.282,-127.441,-126.465,-166.992,-284.668,0.000
1587070665.286,-114.746,-241.211,-291.016,-181.641,0.000
1587070665.290,-10.742,303.223,305.176,120.605,0.000
1587070665.294,-14.648,238.770,302.246,67.383,0.000
1587070665.298,-133.301,-201.660,-200.684,-249.023,0.000
1587070665.302,-146.973,-269.043,-332.031,-253.906,0.000
1587070665.305,-40.527,-15.137,21.484,55.176,0.000
1587070665.309,9.277,575.195,627.441,127.930,0.000
1587070665.313,-69.336,552.246,502.930,-133.301,0.000
1587070665.317,-111.816,-315.918,-370.117,-234.863,0.000
1587070665.321,-41.992,-747.070,-619.141,8.301,0.000
1587070665.325,0.000,230.957,342.285,145.020,0.000
1587070665.329,-41.504,604.492,574.219,-62.500,0.000
1587070665.333,-118.164,-361.816,-390.625,-269.531,0.000
1587070665.337,-91.797,-395.020,-384.277,-106.445,0.000
1587070665.341,6.836,210.938,278.320,140.137,0.000
1587070665.345,-21.973,139.160,201.172,11.230,0.000
1587070665.348,-106.934,-624.512,-611.328,-252.930,0.000
1587070665.352,-97.656,-783.203,-802.246,-165.527,0.000
1587070665.356,-25.391,263.184,235.352,99.609,0.000
1587070665.360,1.953,699.219,686.523,78.125,0.000
1587070665.364,-86.426,-30.762,-59.082,-203.613,0.000
1587070665.368,-122.559,-275.879,-343.262,-236.328,0.000
1587070665.372,-32.715,440.918,361.328,59.082,0.000
1587070665.376,29.297,696.777,692.871,161.133,0.000
1587070665.380,-33.691,100.586,105.957,-100.098,0.000
1587070665.384,-101.074,-299.316,-364.746,-246.582,0.000
1587070665.387,-39.551,-199.707,-220.703,-3.906,0.000
1587070665.391,30.273,238.770,303.223,178.711,0.000
1587070665.395,-11.230,-288.086,-221.191,10.254,0.000
1587070665.399,-110.840,-953.125,-954.590,-237.793,0.000
1587070665.403,-99.609,-122.559,-198.242,-123.047,0.000
1587070665.407,12.207,500.488,487.793,149.414,0.000
1587070665.411,15.625,409.180,463.867,64.453,0.000
1587070665.415,-89.844,108.887,63.477,-221.680,0.000
1587070665.419,-91.797,-57.617,-161.621,-181.152,0.000
1587070665.423,19.531,228.516,231.934,112.305,0.000
1587070665.427,44.434,570.801,620.117,122.070,0.000
1587070665.430,-56.641,314.453,246.094,-165.527,0.000
1587070665.434,-90.332,-453.613,-508.301,-226.074,0.000
1587070665.438,3.906,-435.547,-377.930,52.246,0.000
1587070665.442,63.477,283.691,324.707,165.039,0.000
1587070665.446,-12.207,317.871,263.672,-81.055,0.000
1587070665.450,-98.633,-27.832,-148.926,-253.906,0.000
1587070665.454,-46.875,-548.340,-504.883,-30.762,0.000
