timestamps,TP9,AF7,AF8,TP10,Right AUX
1586465080.753,-251.953,-139.648,-998.047,-226.074,0.000
1586465080.757,-226.074,-128.906,-988.770,-163.086,0.000
1586465080.761,-247.070,-137.695,-995.117,-167.969,0.000
1586465080.765,-188.965,-140.625,-979.004,-183.594,0.000
1586465080.768,-122.559,-127.930,-985.352,-121.582,0.000
1586465080.772,-117.188,-118.652,-979.004,-96.191,0.000
1586465080.776,-48.340,-122.559,-942.383,-118.164,0.000
1586465080.780,-10.254,-135.254,-963.379,-118.164,0.000
1586465080.784,-84.961,-130.371,-952.148,-71.289,0.000
1586465080.788,-134.766,-125.000,-915.039,-29.297,0.000
1586465080.792,-101.562,-126.953,-888.184,-37.598,0.000
1586465080.796,-40.527,-137.695,-897.461,-78.125,0.000
1586465080.800,-37.598,-141.113,-962.402,-48.340,0.000
1586465080.804,-43.945,-126.465,-890.625,-14.648,0.000
1586465080.808,75.684,-122.559,-767.090,-71.289,0.000
1586465080.811,73.242,-129.395,-838.867,-84.473,0.000
1586465080.815,-109.863,-134.277,-850.098,-18.066,0.000
1586465080.819,-138.184,-128.906,-791.992,35.645,0.000
1586465080.823,-40.039,-111.816,-755.859,9.766,0.000
1586465080.827,84.473,-98.633,-770.020,-47.363,0.000
1586465080.831,59.570,-110.352,-824.707,-48.340,0.000
1586465080.835,-22.949,-128.906,-771.484,-26.367,0.000
1586465080.839,-2.930,-115.723,-699.707,-14.160,0.000
1586465080.843,34.180,-105.957,-775.879,-21.973,0.000
1586465080.847,86.914,-103.027,-852.051,-41.016,0.000
1586465080.850,36.133,-98.145,-663.574,-12.695,0.000
1586465080.854,-40.527,-98.145,-562.988,2.441,0.000
1586465080.858,-33.691,-109.863,-677.734,-10.254,0.000
1586465080.862,22.949,-126.465,-742.188,-55.664,0.000
1586465080.866,41.016,-108.887,-625.000,-19.531,0.000
1586465080.870,4.395,-88.379,-531.250,39.062,0.000
1586465080.874,-10.742,-91.309,-593.750,10.254,0.000
1586465080.878,-2.441,-94.238,-720.703,-33.203,0.000
1586465080.882,17.090,-90.820,-726.562,-27.344,0.000
1586465080.886,10.254,-92.285,-590.820,25.391,0.000
1586465080.890,33.203,-106.934,-675.293,45.410,0.000
1586465080.893,62.012,-114.746,-750.977,0.977,0.000
1586465080.897,9.277,-100.586,-635.254,-35.156,0.000
1586465080.901,-36.133,-92.285,-651.367,-1.953,0.000
1586465080.905,-20.996,-98.145,-560.547,12.695,0.000
1586465080.909,1.465,-105.957,-527.344,0.488,0.000
1586465080.913,40.527,-105.469,-664.551,-14.160,0.000
1586465080.917,9.766,-106.445,-630.859,28.809,0.000
1586465080.921,-40.039,-96.680,-478.516,41.504,0.000
1586465080.925,24.902,-83.984,-484.375,17.578,0.000
1586465080.929,83.008,-92.773,-633.789,-17.578,0.000
1586465080.933,50.781,-116.699,-641.602,-1.465,0.000
1586465080.936,-21.484,-115.234,-581.055,61.035,0.000
1586465080.940,-46.875,-95.215,-465.820,51.758,0.000
1586465080.944,1.953,-106.934,-476.562,-11.230,0.000
1586465080.948,63.477,-113.770,-617.188,-37.598,0.000
1586465080.952,65.918,-97.656,-554.688,6.348,0.000
1586465080.956,47.363,-83.984,-449.219,24.414,0.000
1586465080.960,54.199,-101.562,-556.152,-14.648,0.000
1586465080.964,55.664,-109.863,-613.770,-32.227,0.000
1586465080.968,4.883,-93.262,-499.023,31.250,0.000
1586465080.972,-68.359,-96.191,-467.285,51.270,0.000
1586465080.975,-50.293,-107.910,-542.480,16.113,0.000
1586465080.979,15.625,-110.352,-716.797,-0.977,0.000
1586465080.983,25.391,-102.051,-679.199,30.762,0.000
1586465080.987,22.461,-91.309,-419.922,51.758,0.000
1586465080.991,24.414,-89.844,-501.953,24.902,0.000
1586465080.995,25.879,-91.797,-627.441,1.465,0.000
1586465080.999,37.598,-93.750,-543.457,12.207,0.000
1586465081.003,69.336,-92.773,-456.543,16.113,0.000
1586465081.007,45.410,-89.355,-507.324,18.066,0.000
1586465081.011,-18.555,-92.285,-582.031,10.742,0.000
1586465081.015,20.020,-100.098,-581.055,-3.906,0.000
1586465081.018,18.066,-96.191,-559.570,36.133,0.000
1586465081.022,-49.805,-88.867,-577.637,69.336,0.000
1586465081.026,-30.762,-91.797,-641.113,22.949,0.000
1586465081.030,54.199,-80.566,-615.723,-23.438,0.000
1586465081.034,26.367,-72.754,-516.113,0.977,0.000
1586465081.038,-70.312,-83.008,-535.645,35.156,0.000
1586465081.042,0.977,-89.355,-594.727,22.461,0.000
1586465081.046,141.602,-87.891,-549.316,-11.719,0.000
1586465081.050,77.637,-93.262,-510.742,3.906,0.000
1586465081.054,-43.457,-102.051,-521.484,45.898,0.000
1586465081.058,18.066,-85.449,-543.457,41.016,0.000
1586465081.061,61.035,-71.289,-542.480,20.020,0.000
1586465081.065,16.113,-87.402,-543.457,10.254,0.000
1586465081.069,-4.395,-107.422,-628.906,27.832,0.000
1586465081.073,-26.367,-99.121,-666.504,52.246,0.000
1586465081.077,-15.137,-90.820,-544.434,8.301,0.000
1586465081.081,7.812,-101.074,-570.312,-35.156,0.000
1586465081.085,-33.691,-104.004,-566.406,15.625,0.000
1586465081.089,-28.320,-101.562,-476.562,47.852,0.000
1586465081.093,59.570,-96.680,-473.145,6.348,0.000
1586465081.097,67.383,-105.957,-567.383,-30.762,0.000
1586465081.100,3.906,-103.027,-582.520,19.531,0.000
1586465081.104,-8.301,-87.891,-490.234,36.133,0.000
1586465081.108,24.902,-86.426,-464.844,0.000,0.000
1586465081.112,55.664,-93.262,-592.285,-9.277,0.000
1586465081.116,58.594,-99.121,-639.648,16.113,0.000
1586465081.120,-17.578,-92.773,-514.160,63.965,0.000
1586465081.124,-48.828,-74.707,-443.848,50.781,0.000
1586465081.128,0.000,-79.590,-598.145,-4.883,0.000
1586465081.132,-16.602,-100.098,-660.156,-20.508,0.000
1586465081.136,-17.090,-90.332,-481.445,15.137,0.000
